A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
10,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_8.pdf,"It is our fundamental belief that to be successful over time we need to create value for our shareholders while at the same time creating value for society. We call this Creating Shared Value. To prosper we have to take a long-term view, framed in a robust set of principles and values that are based on respect: respect for people, respect for the environment, and respect for the world we live in. What we do and the effects of what we do are highly visible. It is our responsibility to connect with different stakeholders, to show transparency and build trust. We have therefore again in 2014 reported on our social performance and our compliance in our Nestlé in society report, and our progress towards meeting the tough targets we set ourselves.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses corporate philosophy and reporting practices without identifying specific spatial actors or explicit causal relationships between different geographical scales. All statements are abstract principles rather than concrete spatial interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph contains corporate values and reporting statements but no explicit causal interactions between actors at different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses abstract principles and values without specifying concrete actors or actions at different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a company's internal philosophy, values, and reporting practices. It does not explicitly state any causal interactions where an actor at one spatial scale influences or is influenced by an actor at another distinct spatial scale."
11,Yes,,Yes,Unanimous,Nestle_Annual_Report_2014_page_8.pdf,"In 2014 we held another successful Creating Shared Value forum, this time at the Nestlé Research Center in Lausanne, co-organised for the first time with a United Nations body, the UN Conference on Trade and Development (UNCTAD). The President of the Swiss Confederation used his address to the event to plead for water to become a self-standing goal of the future global development agenda. At the event we renewed our long-standing partnership with the International Federation of Red Cross and Red Crescent Societies. Since 2006 this collaboration has focused on the improvement of rural communities’ access to clean water and sanitation.",Yes,0.8,"Local / Site-specific, National, Transnational / Cross-border",National -> Transnational / Cross-border | Transnational / Cross-border -> Local / Site-specific,"National -> Transnational / Cross-border, Transnational / Cross-border -> Local / Site-specific",Local / Site-specific: Rural communities receiving water and sanitation improvements; National: Swiss Confederation President advocating for water policy; Transnational / Cross-border: UN body (UNCTAD) and global development agenda,"[National, Transnational / Cross-border, Local / Site-specific] Swiss President advocates for global water goals while international partnership improves rural water access","The Swiss President explicitly advocated to influence global development agenda, and the international partnership explicitly targets rural community improvements. These represent clear cross-scale causal influences.",Yes,0.76,"Local / Site-specific, National, Transnational / Cross-border",Transnational / Cross-border -> Local / Site-specific | National -> Transnational / Cross-border,Transnational / Cross-border -> Local / Site-specific,Local / Site-specific: Nestlé Research Center in Lausanne; rural communities’ access.; National: President of the Swiss Confederation (country-level leader).; Transnational / Cross-border: UNCTAD and the International Federation of Red Cross and Red Crescent Societies; global development agenda.,"[Local / Site-specific, National, Transnational / Cross-border] IFRC targets rural water access locally; Swiss President seeks to shape the global development agenda.","Transnational actors (IFRC) act to improve local rural water access, yielding a clear transnational-to-local link. The Swiss President’s plea targets the global agenda, a national-to-transnational link.",Yes,0.8,"Local / Site-specific, Transnational / Cross-border, National",National -> Transnational / Cross-border | Transnational / Cross-border -> Local / Site-specific,"National -> Transnational / Cross-border, Transnational / Cross-border -> Local / Site-specific",Local / Site-specific: Improvement of rural communities’ access to clean water and sanitation.; Transnational / Cross-border: UNCTAD and International Federation of Red Cross and Red Crescent Societies are multi-country entities.; National: The President of the Swiss Confederation represents a national actor.,"[Local / Site-specific, Transnational / Cross-border, National] The Swiss President's address at a UNCTAD event links national to transnational, impacting local water access through partnerships.","The President's address at a UNCTAD event shows a national to transnational link. The partnership with the Red Cross impacts local water access, showing a transnational to local link. These are the clearest cross-scale interactions present.",Yes,1.0,"Local / Site-specific, National, Transnational / Cross-border",National -> Transnational / Cross-border | Transnational / Cross-border -> Local / Site-specific,"National -> Transnational / Cross-border, Transnational / Cross-border -> Local / Site-specific","Local / Site-specific: Rural communities are specific places.; National: The President of the Swiss Confederation represents a country.; Transnational / Cross-border: UNCTAD, IFRC, and the global development agenda operate across multiple countries or globally.","[Local / Site-specific, National, Transnational / Cross-border] A national leader influenced a transnational agenda, and a transnational collaboration impacted local communities.","Two explicit cross-scale links were identified. The President of the Swiss Confederation (National) influenced the global development agenda (Transnational), and a transnational collaboration (Nestlé/IFRC) directly improved conditions for rural communities (Local)."
12,Yes,,Yes,Unanimous,Nestle_Annual_Report_2014_page_8.pdf,"Currently, at the United Nations there are intense discussions about the global development goals for the period after 2015. At the same time, governments and international organ isations are increasingly reliant on the expertise, experience and resources of the private sector to help address some of the world’s most pressing problems. This offers an opportunity for global companies such as Nestlé to make a valu able contribution, in partnership with governments and civil society. We are participating actively in the policy dialogue in areas which will deeply influence our future business, such as food security, nutrition and health, water, sustainability, and human rights.",Yes,0.85,"Transnational / Cross-border, National, Local / Site-specific",Transnational / Cross-border -> National | National -> Local / Site-specific,"Transnational / Cross-border -> National, National -> Local / Site-specific",Transnational / Cross-border: United Nations discussions on global development goals and international organisations; National: Governments relying on private sector expertise; Local / Site-specific: Nestlé as a specific global company participating in policy dialogue,"[Transnational / Cross-border, National, Local / Site-specific] UN development goals drive government reliance on private sector, creating partnership opportunities for companies like Nestlé.","The text shows a clear causal chain where UN-level discussions influence national governments' approach to private sector partnerships, which then creates specific opportunities for companies like Nestlé. Each link represents explicit causal influence rather than mere correlation.",Yes,0.64,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: United Nations, international organisations, and global companies such as Nestlé.; National: Governments are cited as actors relying on the private sector.","[Transnational / Cross-border, National] Governments rely on global companies’ expertise/resources to address problems.","The text explicitly states governments depend on private-sector (global) expertise, implying a causal influence from transnational firms to national governments. Same-scale links (e.g., UN to companies) were excluded.",Yes,0.9,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,Transnational / Cross-border: United Nations discussions and global companies like Nestlé.; National: Governments participating in policy dialogue.,"[Transnational / Cross-border, National] Global companies and international organizations influence national governments through policy dialogue.","The text describes how global companies and international organizations engage with national governments in policy dialogue, creating a cross-scale interaction. Only two scales are clearly involved, so no further scales are needed.",Yes,0.9,"National, Transnational / Cross-border",National -> Transnational / Cross-border | Transnational / Cross-border -> National | Transnational / Cross-border -> National,"National -> Transnational / Cross-border, Transnational / Cross-border -> National","National: Refers to 'governments' and 'civil society' operating within a country's boundaries, engaging with global entities.; Transnational / Cross-border: Encompasses 'United Nations', 'international organisations', and 'global companies such as Nestlé' operating across multiple countries.","[National, Transnational / Cross-border] National governments are reliant on the transnational private sector, which in turn contributes to national governments and civil society.",The paragraph explicitly describes national governments' reliance on the transnational private sector and the private sector's contributions to national governments and civil society. These interactions clearly demonstrate causal influences between the national and transnational scales.
13,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_9.pdf,"Our success has always been based upon our determination to stay the course and look ahead, to understand the environment in which we operate, to organise ourselves to seize opportunities to deliver profitable growth, now and in the future. Although we are operating in a challenging and turbulent economic environment, we see these as fascinating times, full of opportunities. We continue to commit ourselves to ambitious financial targets. We aim to achieve organic growth of around 5% to 6%, improvements in margins and underlying earnings per share in constant currencies, as well as capital efficiency. There will be years when we exceed our ambition and years where we come close, but this is the line we want to walk over time.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses corporate strategy and financial targets without identifying specific spatial actors or locations. No cross-scale geographical interactions are present as the text focuses on business performance metrics rather than spatially-defined entities influencing each other.,No,0.94,N/A,N/A,N/A,N/A,N/A,"No concrete actors or places are named, and no explicit causal influence across spatial scales is described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses abstract business strategies and goals without specifying any actors or actions with spatial relevance across different scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a company's internal business strategy and financial goals without mentioning any specific geographical locations, actors at different spatial scales, or causal interactions between them."
14,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_9.pdf,"We would like to thank our 339000 employees, whose com mitment to Nestlé, hard work and disciplined alignment behind our strategy ensured that we achieved our common goals. Their talent, their creativity, their discipline and entrepreneurship are key to delivering our results. We would also like to thank you, our shareholders, for your investment and your confidence, which have enabled us to deliver good returns for investors over the long term.",No,0.9,N/A,N/A,N/A,N/A,N/A,This paragraph contains only corporate acknowledgments to employees and shareholders without any spatial references or geographical actors. No cross-scale interactions are present as there are no identifiable spatial scales or causal relationships between different geographical levels.,No,0.9,N/A,N/A,N/A,N/A,N/A,No geographic scales or cross-scale actors are mentioned; employees and shareholders are referenced without spatial context or inter-scale causality.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale interactions involving geographical actors. It focuses on internal company dynamics and shareholder relations without spatial relevance.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph expresses gratitude to employees and shareholders for their contributions to company goals and returns. It does not contain any explicit causal links between actors operating at different geographical scales.
15,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_12.pdf,"For almost 150 years we have enhanced people’s lives by offer ing tastier and healthier food and beverages choices at all stages of life and at any time of day, helping them care for themselves and their families. We have built our success by anticipating the future and continuously adapting ourselves to seize the opportunities it presents.",No,0.9,N/A,N/A,N/A,N/A,N/A,"This paragraph contains only generic corporate messaging about food and beverage offerings without identifying any specific actors, locations, or causal relationships between different spatial scales. No concrete spatial entities or cross-scale interactions are mentioned.",No,0.94,N/A,N/A,N/A,N/A,N/A,No spatial scales or cross-scale causal relationships are mentioned; the text is a generic corporate statement without geographically grounded actors.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit spatial cross-scale interactions involving concrete actors with causal influence across different scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a company's general mission and success without specifying its geographical scale or the geographical scales of the 'people' it serves. No explicit causal links between different spatial scales are present.
16,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_12.pdf,"Through the continuous innovation and renovation of our pro ducts we are helping people enjoy healthier diets. In 2014 we continued to invest behind the ideas, the products and the categories that help us on our journey towards recognised Nutrition, Health and Wellness leadership, and deliver sustained financial performance.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses corporate product innovation and investment strategies but contains no concrete actors with spatial identifiers or cross-scale causal relationships. All statements are about general business activities without geographic specificity.,No,0.9,N/A,N/A,N/A,N/A,N/A,The text lacks identifiable geographic scales or actors and contains no explicit cross-scale causal influence. It is generic corporate language without spatially anchored interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale interactions involving concrete actors with spatial relevance.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a company's internal innovation and investment strategy. It does not mention any explicit actors or actions at different geographical scales that causally influence each other.
17,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_12.pdf,"The Nestlé Strategic Roadmap (facing page) is our compass, driving internal alignment behind our goals. The roadmap shows the strengths we leverage to drive performance and deliver com petitive advantage. Our strong culture, values and principles, all based on respect, unite us worldwide.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses Nestlé's internal strategic roadmap, culture, and values but contains no explicit causal interactions between different spatial scales. While it mentions 'worldwide' unity, this describes internal organizational alignment rather than cross-scale geographical interactions.",No,0.87,N/A,N/A,N/A,N/A,N/A,"The text discusses internal corporate alignment and culture without naming place-based actors or cross-scale causal effects. No explicit local, regional, national, or transnational interaction is stated.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses internal alignment and culture within Nestlé without mentioning any specific geographical scales or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes internal operations and characteristics of a single entity (Nestlé) which operates at a transnational scale. No explicit causal links between different spatial scales are present.
18,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_12.pdf,"Our ambition is not just to be the leader but the industry refer ence for Nutrition, Health and Wellness. In recent years we have built on the strong foundations of our unrivalled food and bev erage portfolio, exploring the benefits of nutrition’s therapeutic role with Nestlé Health Science. In 2014 we again expanded the boundaries of Nutrition, Health and Wellness with the creation of Nestlé Skin Health, offering scientifically-proven products and solutions for people’s skin health needs throughout their lives.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Nestlé's corporate strategy and business unit expansions but contains no explicit spatial references or cross-scale causal interactions. All content relates to general business activities without geographic specificity.,No,0.2,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit geographic actors or scales and states no cross-scale causal influence. It describes corporate initiatives without spatially grounded interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes company ambitions and expansions without explicit cross-scale interactions involving different geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the strategic evolution and global operations of a single multinational entity (Nestlé) and its subsidiaries. All actors and actions identified operate at the Transnational / Cross-border scale, with no explicit causal interactions between different spatial scales."
19,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_12.pdf,"In the following pages we highlight some of our efforts to con tribute to society, driven by our determination to offer Nutrition, Health and Wellness for all.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph contains only abstract corporate mission statements about nutrition and wellness without identifying any concrete actors, specific locations, or causal relationships between different spatial scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The text lacks concrete actors with spatial scales and no explicit causal influence across scales is described.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit actors with spatial relevance and does not describe any cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a general mission statement about contributing to society and offering nutrition, health, and wellness for all. It does not identify specific actors or actions at different spatial scales that explicitly and causally influence each other."
20,Mixed,,No,Split Yes/No,Nestle_Annual_Report_2014_page_14.pdf,"Nutrition, Health and Wellness is a priority for the people who buy our products, for society as a whole and for us as a busi ness. As the world’s leading food and beverage company we have a responsibility to use our knowledge and our research and development capability to make a positive difference to society. We have an important role to play in not only provid ing good nutrition but in helping people understand its value.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses a company's general responsibility and role regarding nutrition without specifying any geographical locations or spatial scales. No concrete actors with spatial attributes or cross-scale causal relationships are identified.,No,0.89,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions a global company and generic ‘society’ but provides no explicit, geographically defined cross-scale causal link between different spatial actors.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses abstract responsibilities and roles without specifying concrete actors or actions at different spatial scales.,Yes,0.9,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: The text refers to 'the world’s leading food and beverage company', indicating a global presence and influence.; Local / Site-specific: The text mentions 'people who buy our products' and 'helping people understand its value', referring to individual consumers at specific locations.","[Transnational / Cross-border, Local / Site-specific] The world's leading food and beverage company influences people by providing nutrition and education.",The paragraph explicitly states the 'world’s leading food and beverage company' (Transnational) acts to influence 'people' (Local) through nutrition and education. No other explicit cross-scale causal links were identified in the text.
21,No,,Yes,Unanimous,Nestle_Annual_Report_2014_page_14.pdf,"Start Healthy Stay Healthy is our interactive, science-based education programme designed to help parents and care givers provide nutritionally and developmentally adequate nutrition in the crucial first 1000 days of life. We support and promote breastfeeding as the best start a baby can have in life. Our educational programmes are targeted at people who are most involved in implementing good practices during this important early period in a child’s development. We help to guide parents and caregivers to raise healthier children and help healthcare professionals have a greater impact on the nutritional aspects of care of future generations.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes an educational program's general approach and target audiences without specifying any geographical locations or spatial scales. No actors are mapped to specific spatial contexts, and no cross-scale causal relationships are established.",No,0.2,N/A,N/A,N/A,N/A,N/A,"No explicit geographic scales or cross-scale causal influences are stated; actors (program, parents, healthcare professionals) lack mappable spatial levels.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes an educational program without explicit cross-scale interactions between different geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes an education program and its beneficiaries (parents, caregivers, healthcare professionals). While these beneficiaries operate at a 'Local / Site-specific' scale, the spatial scale of the 'Start Healthy Stay Healthy' program itself is not explicitly defined in the text. Without a clear spatial scale for the program, no explicit cross-scale interaction can be identified."
