Source,Full Paragraph Text,claude3.7: Interaction,claude3.7: Confidence,claude3.7: Timeframes,claude3.7: Explanations,claude3.7: Direction,claude3.7: Type,claude3.7: Summary,4o: Interaction,4o: Confidence,4o: Timeframes,4o: Explanations,4o: Direction,4o: Type,4o: Summary,o4_mini: Interaction,o4_mini: Confidence,o4_mini: Timeframes,o4_mini: Explanations,o4_mini: Direction,o4_mini: Type,o4_mini: Summary,gemini2.5: Interaction,gemini2.5: Confidence,gemini2.5: Timeframes,gemini2.5: Explanations,gemini2.5: Direction,gemini2.5: Type,gemini2.5: Summary,Temporal Interaction Found,Disagreement
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,Our Unilever Sustainable Agriculture Code is used by our own suppliers to drive these improvements but it is also a benchmark for other companies and organisations encouraging broader change.,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Long-Term, Medium-Term","Long-Term: The 'Unilever Sustainable Agriculture Code' functions as a foundational, enduring framework for sustainable practices, indicating a strategic initiative designed to guide operations and influence industry standards over decades.; Medium-Term: The 'improvements' driven by suppliers require changes in agricultural practices that typically unfold over multiple years (1-5 years), and the 'broader change' encouraged in other companies via benchmarking also involves multi-year strategic adoption and implementation.",,,[Long-Term -> Medium-Term] The long-term Unilever Sustainable Agriculture Code directly influences medium-term improvements by its suppliers and encourages medium-term broader change in other companies by acting as a benchmark.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"In 2014 we published our Responsible Sourcing Policy (RSP). The RSP embodies our commitment to conduct business with integrity, openness, and respect for universal human rights and core labour principles. The RSP breaks new ground by defining a ‘continuous improvement ladder’ to help our suppliers move from a base level of ‘do no harm’ to ‘good practice’ and ultimately up to ‘best practice’ and as such is intended progressively to replace our Supplier Code in our dealings with key suppliers. The new code has been introduced to the supply base through communications and engagement from Procurement, and also through targeted events in critical markets such as Brazil, China and Vietnam.",No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.85,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Medium-term","Short-term: The 'introduction... through communications and engagement... and also through targeted events' refers to immediate actions taken for dissemination, typically unfolding over days to a year post-publication.; Medium-term: The RSP's intention 'progressively to replace our Supplier Code' and its definition of a 'continuous improvement ladder' imply an ongoing, multi-year strategic transition and development, fitting the 1 to 5-year timeframe.",,,[Short-term -> Medium-term] The short-term introduction of the new code through communications and targeted events is the mechanism enabling its intended medium-term progressive replacement of the old code and continuous supplier improvement.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"Unilever is one of the world’s biggest tea suppliers with brands such as Lipton, PG tips and Brooke Bond. We are helping to safeguard the world’s tea supply through an R&D programme to cultivate sustainable varieties.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.8,"Medium-term, Long-term","Medium-term: The 'R&D programme' is interpreted as a multi-year strategic initiative or phase (greater than 1 year up to 5 years) to develop new varieties.; Long-term: The goal to 'safeguard the world’s tea supply' and 'cultivate sustainable varieties' implies a sustained effort and impact unfolding over decades, as the cultivation and widespread adoption of new sustainable varieties takes significant time.",,,[Medium-term -> Long-term] An R&D programme (Medium-term) is stated as the mechanism to cultivate sustainable varieties and thus safeguard the world's tea supply (Long-term).,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"Our partnership with Nature Source Genetics uses plant breeding to meet global demand while supporting communities that rely on the crop for income. The aim is to enhance productivity, quality and overall sustainability, and help stem any decline in crop diversity that could limit its ability to withstand drought, disease and pests.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Medium-term, Long-term","Medium-term: The 'plant breeding' process typically involves multi-year research and development cycles (greater than 1 year up to 5 years) to yield new varieties.; Long-term: 'Overall sustainability' and 'stem any decline in crop diversity' are long-term goals and processes that unfold over decades, implying impacts beyond 5 years.",,,[Medium-term -> Long-term] Plant breeding (Medium-term) is stated as a mechanism to achieve long-term overall sustainability and stem the long-term decline in crop diversity.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In his first Independence Day address in 2014, Narendra Modi, India’s new Prime Minister, made a commitment that by 2019 every Indian would have access to a toilet. The promise highlights that about 2.5 billion people globally are without access to adequate sanitation, good hygiene and safe drinking water. There are still 46 countries in the world where less than half the population has access to adequate sanitation facilities. 800,000 children die every year from diarrhoea caused by unsafe water, and poor sanitation and hygiene.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Short-term, Medium-term","Short-term: The commitment was made in 2014, a specific event falling within a 1-year timeframe.; Medium-term: The target date 'by 2019' from a 2014 starting point represents a 5-year timeframe, which is classified as medium-term (greater than 1 year up to 5 years).",,,[Short-term -> Medium-term] Narendra Modi's short-term 2014 commitment directly initiates the effort to achieve the medium-term goal of universal toilet access by 2019.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Transformational change is needed to combat these issues. Unilever is uniquely placed to help because of our expertise in consumer behaviour change, our global reach and our portfolio of health and hygiene brands, including Domestos, Lifebuoy and Pureit, our water purifier. However, bringing about widespread, sustainable behaviour change is not something we can do alone, so we need to work closely with governments, NGOs, academia and funding partners to increase our reach and impact.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,Yes,0.8,"Medium-term, Long-term","Medium-term: The action of 'working closely with governments, NGOs, academia and funding partners to increase our reach and impact' implies an ongoing, strategic collaborative effort that would typically unfold over multi-years (1-5 years) to build and leverage relationships.; Long-term: The goal of 'widespread, sustainable behaviour change' strongly implies a process that takes many years, likely decades (greater than 5 years), to become truly embedded and sustainable across a broad population.",,,"[Medium-term -> Long-term] Unilever's multi-year strategy of working closely with partners to increase its reach and impact is directly aimed at bringing about widespread, sustainable behaviour change over decades.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In 2014 we committed to help 25 million people gain improved access to a toilet by 2020. By helping people who don’t have a toilet to get one and by promoting the benefits of using a clean toilet, we will open new markets and drive demand for our products.",Yes,0.85,"Medium-term, Long-term","Medium-term: The 2014-2020 commitment to help 25 million people gain improved access to toilets spans 6 years, placing it in the medium-term category.; Long-term: Opening new markets and driving product demand represents a long-term business outcome that extends beyond the 6-year program timeframe.",,,[Medium-term -> Long-term] The 6-year toilet access initiative (2014-2020) is explicitly described as a mechanism that will open new markets and drive product demand over the long term.,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Short-term, Medium-term","Short-term: The actions 'helping people who don’t have a toilet to get one and by promoting the benefits of using a clean toilet' are described as immediate and ongoing operational activities, fitting the 'days to 1 year' timeframe.; Medium-term: The outcomes 'open new markets and drive demand for our products' represent strategic business impacts that typically unfold over a multi-year period, specifically 'greater than 1 year up to 5 years'.",,,[Short-term -> Medium-term] Immediate efforts to help people gain toilet access and promote hygiene directly cause the opening of new markets and increased product demand over a multi-year period.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Lifebuoy has long championed the health benefits of handwashing with soap and aims to change the hygiene behaviour of 1 billion consumers across Asia, Africa and Latin America. To achieve this ambition, we have to find ways to scale up our programmes: we need to develop lower cost, mass-scale behaviour change approaches and expand our partnerships and co-investment models. Lifebuoy has enjoyed four years of sequential double-digit sales growth.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Medium-term, Long-term","Medium-term: Actions like 'develop lower cost, mass-scale behaviour change approaches' and 'expand our partnerships' are strategic initiatives typically unfolding over multi-year periods (1-5 years).; Long-term: The ambition to 'change the hygiene behaviour of 1 billion consumers' represents a massive, sustained effort implying a long-term societal or cultural shift that would take well over 5 years to achieve.",,,[Medium-term -> Long-term] Medium-term efforts to develop lower-cost behavior change approaches and expand partnerships are undertaken to achieve Lifebuoy's long-term ambition of changing hygiene behavior for 1 billion consumers.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,To this end we are implementing the UN Women’s Empowerment Principles across our business. These principles reinforce the direct action we also taking as a business.,No,0.95,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Medium-term, Short-term","Medium-term: The implementation of the UN Women's Empowerment Principles implies a strategic, multi-year initiative across the business, fitting the 1-5 year timeframe.; Short-term: The 'direct action' being taken refers to ongoing or more immediate operational efforts, which are reinforced by the medium-term principles, fitting a days to 1 year timeframe.",,,"[Medium-term -> Short-term] The implementation of multi-year UN Women's Empowerment Principles reinforces the ongoing, more immediate direct actions of the business.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"For instance in Sekondi, Ghana, a three-day workshop by the Unilever Ghana Foundation taught 60 women how to think and act like entrepreneurs, coached them in bookkeeping procedures, and cash and working capital management. This brings to more than 700 the number of women trained in Ghana and supports Unilever’s commitment to empower 5 million women by 2020.",Yes,0.8,"Short-term, Medium-term","Short-term: A three-day workshop teaching entrepreneurial skills to 60 women in Sekondi, Ghana; Medium-term: Unilever's commitment to empower 5 million women by 2020, which spans multiple years",,,"[Short-term -> Medium-term] The three-day entrepreneurial workshop for 60 women directly contributes to Unilever's medium-term commitment to empower 5 million women by 2020, with the workshop being one of many similar initiatives that collectively support this larger goal.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Medium-term",Short-term: A 'three-day workshop' explicitly falls within the days to 1 year definition.; Medium-term: Unilever's 'commitment to empower 5 million women by 2020' represents a multi-year strategic goal (up to 5 years from its inception) that aligns with the multi-year transitions category.,,,[Short-term -> Medium-term] A three-day workshop training women in entrepreneurial skills directly contributes to and supports Unilever’s multi-year commitment to empower 5 million women by 2020.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"To date we have trained and recruited more than 3,400 women from nearly 1,100 villages in Pakistan as part of the Guddi Baji (‘Good Sister’) programme. This initiative helps increase sales as well as generating sustainable incomes for women through the sale of Unilever hygiene and personal care brands and through the provision of beauty services to other local women.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Medium-term, Short-term, Long-term","Medium-term: The 'Guddi Baji programme' is described as an initiative that has trained and recruited over 3,400 women from nearly 1,100 villages 'to date', indicating an ongoing strategic effort that spans multiple years.; Short-term: 'Increase sales' refers to a common business outcome typically measured over shorter periods, such as quarterly or annually (within 1 year).; Long-term: 'Generating sustainable incomes' explicitly implies a lasting financial benefit for women that extends beyond a few years, aiming for decades of stable livelihood.",,,[Medium-term -> Short-term & Long-term] The multi-year Guddi Baji programme (Medium-term) helps increase immediate sales (Short-term) while also generating sustainable long-term incomes for women (Long-term).,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Our programmes also help young women and men. Our Wall’s team has developed a youth employment programme, known as ‘Feet on the Street’, to help tackle the youth jobless rate in Europe while driving our growth agenda by bringing ice cream to the streets. Wall’s provides tools and equipment, such as trikes or push carts and freezers, to enable a micro-entrepreneur to run his or her own mini-business selling ice cream and also to provide young people with their first job experience. In Portugal, Spain and Italy, 250 seasonal jobs were also created to enhance livelihoods while boosting ice cream sales. Our ambition is to have 50,000 micro-entrepreneurs by 2020 with a potential contribution to turnover of more than €100 million.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Medium-term","Short-term: The '250 seasonal jobs' and providing 'first job experience' explicitly refer to effects unfolding over less than a year.; Medium-term: The ambition 'to have 50,000 micro-entrepreneurs by 2020' represents a strategic goal that, given its scale and typical program development cycles, would span more than 1 year and likely up to 5 years from its inception or statement.",,,"[Short-term -> Medium-term] The short-term creation of seasonal jobs and enablement of micro-entrepreneurs directly contribute to the multi-year ambition of reaching 50,000 micro-entrepreneurs by 2020.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Domestos has led our efforts on sanitation in partnership with UNICEF. Our brand, together with the Unilever Foundation, supports UNICEF’s Community Approaches to Total Sanitation (CATS) programme which aims to eliminate open defecation by changing people’s behaviour and promoting demand for sanitation. Domestos contributed 5% of its average proceeds from specially marked bottles on sale in certain markets to UNICEF. Domestos sales continue to grow strongly and were up 7.3% in 2014.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.85,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Long-term","Short-term: Domestos's contribution of 5% of average proceeds from sales (explicitly mentioned as 'up 7.3% in 2014') represents a financial action occurring over days to 1 year.; Long-term: The stated 'aims to eliminate open defecation' describes a broad societal change that would unfold over decades, fitting the definition of 'greater than 5 years'.",,,[Short-term -> Long-term] Domestos's short-term financial contributions from sales directly support the UNICEF programme which aims for the long-term elimination of open defecation.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,We believe we can create a brighter future for our children. Project Sunlight is a growing community of people who believe it is possible to build a world where everyone lives well and lives sustainably. The campaign continues to engage people in programmes that can help to contribute to a #brightfuture – almost 180 million ‘acts of sunlight’ were pledged by the end of December 2014.,No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Medium-term, Short-term, Long-term","Medium-term: The 'campaign continues to engage people in programmes' implies an ongoing, multi-year initiative, as campaigns of this nature typically run for several years to accumulate such large numbers of pledges. The accumulation 'by the end of December 2014' suggests a period of operation spanning more than one year.; Short-term: An 'act of sunlight' refers to individual, discrete actions (e.g., recycling, reducing energy consumption) which are typically completed over a short duration (days to weeks), fitting the short-term definition.; Long-term: Phrases like 'brighter future for our children' and 'build a world where everyone lives well and lives sustainably' clearly refer to societal transformations and outcomes that unfold over decades.",,,"[Medium-term -> Short-term -> Long-term, and Medium-term -> Long-term] The Medium-term Project Sunlight campaign's ongoing engagement in programs generates millions of Short-term 'acts of sunlight' which, along with the campaign itself, contribute to building a Long-term sustainable future.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Access to training and skills for women and to advancing women’s rights. A key aspect of this has been our safety programme for women and girls, with the involvement of men and boys, which we have begun at our tea plantation in Kericho, Kenya, in response to reports of sexual harassment in 2013. The programme is being rolled out to other locations. More information on our progress on women’s rights is in the Society section on pages 22 to 24, with full details to be published in our Sustainable Living Report 2014 which will be found on www.unilever.com/sustainable-living in May 2015.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.85,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Medium-term","Short-term: The 'reports of sexual harassment in 2013' and the program being 'begun...in 2013' are specific events within a single year, classifying them as short-term.; Medium-term: The phrase 'The programme is being rolled out to other locations' indicates an ongoing strategic process of expansion that typically extends beyond one year but not decades, fitting the medium-term definition.",,,"[Short-term -> Medium-term] The short-term initiation of a safety program in 2013, in response to immediate reports, directly causes its medium-term rollout and expansion to other locations.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"To achieve Unilever’s Vision of doubling the size of its business, reducing its environmental footprint and increasing its positive social impact, we need to ensure the talent in the business today can realise these ambitions in future.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Medium-term, Long-term","Medium-term: The process of 'ensuring the talent in the business today can realise these ambitions in future' implies a multi-year talent development and strategic workforce planning effort, typically falling within a 1-5 year timeframe.; Long-term: Unilever’s 'Vision of doubling the size of its business, reducing its environmental footprint and increasing its positive social impact' are strategic goals that inherently span beyond 5 years, representing a long-term trajectory.",,,"[Medium-term -> Long-term] Ensuring the development of current talent (Medium-term) is a necessary step to achieve Unilever's long-term vision of business growth, reduced environmental footprint, and increased social impact.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"These priorities still underpin everything we do. Our people are also the embodiment of the Unilever Sustainable Living Plan (USLP) – without their commitment and belief, the business could not achieve the plan’s three main goals of improving health and well-being, reducing our environmental impact and enhancing livelihoods. More than 75% of employees say they can contribute to the USLP in their roles and help realise our Vision.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Short-term, Medium-term","Short-term: Employee commitment, belief, and daily contributions in their roles are ongoing actions and attitudes unfolding over days to a year.; Medium-term: The Unilever Sustainable Living Plan (USLP) and its main goals represent a multi-year strategy, typically extending beyond one year up to five years, for achieving significant objectives like improving health and well-being and reducing environmental impact.",,,[Short-term -> Medium-term] Ongoing employee commitment and daily contributions are directly essential for the achievement of the multi-year Unilever Sustainable Living Plan goals.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"This independent measure reveals our success at engaging with future leaders which has been driven in part by our Future Leaders League. This is a global competition in which universities around the world send a representative team of undergraduates to our Four Acres campus in Singapore. They are each set a demanding case study to run one of our brands, which in 2014 was TRESemmé, with a strong sustainability theme.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.8,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Medium-term, Long-term","Medium-term: The 'Future Leaders League' is described as an ongoing program ('our Future Leaders League') that hosts annual competitions (e.g., 'in 2014 was TRESemmé'). As a sustained initiative designed to engage talent, it functions as a multi-year strategy or transition (greater than 1 year up to 5 years).; Long-term: The 'success at engaging with future leaders' directly refers to the development and cultivation of talent that will occupy leadership roles over decades, which clearly falls into the category of processes unfolding over more than 5 years.",,,[Medium-term -> Long-term] The multi-year Future Leaders League program directly contributes to the long-term success of engaging with future leaders.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Critical to our success are leaders equipped to deliver our Vision and USLP. Our new leadership programme, UL2020, based at the Four Acres site, is designed to meet this need by developing leaders with the insight and imagination to anticipate the challenges and opportunities in the world of 2020.",No,0.85,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Medium-term, Long-term","Medium-term: The 'new leadership programme, UL2020,' implies a multi-year strategic initiative designed to prepare leaders leading up to the year 2020, fitting the >1 year up to 5 years definition.; Long-term: The 'Vision and USLP' (Unilever Sustainable Living Plan) is a well-known 10-year strategy (2010-2020), which falls under the long-term definition of processes unfolding over decades (>5 years).",,,[Medium-term -> Long-term] A new medium-term leadership programme is explicitly designed to develop leaders equipped to deliver the company's long-term Vision and USLP.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Guided and supported by some of the world’s top thought leaders, UL2020 identifies some of Unilever’s most critical challenges and asks small, diverse leadership teams to create solutions. These projects, called Purpose to Impact Initiatives, are structured programmes that deliver individual and wider business development consistent with our commercial and social aims.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Short-term, Medium-term","Short-term: UL2020 refers to a specific annual initiative or planning cycle for the year 2020, fitting within the 1-year timeframe.; Medium-term: Purpose to Impact Initiatives are described as 'structured programmes that deliver... business development', implying multi-year efforts (greater than 1 year up to 5 years).",,,"[Short-term -> Medium-term] The short-term UL2020 initiative, focused on identifying challenges and creating solutions, directly results in multi-year Purpose to Impact Initiatives designed for business development.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Recent programmes have focused on topics such as the Muslim consumer opportunity, leveraging mobile for our business, and linking business development and job creation. UL2020 is unlocking groundbreaking ways of working and new leadership skills, while delivering results that help to define our future.",No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Long-term","Short-term: The phrase 'is unlocking' and 'delivering results' indicates current, ongoing operational activities and immediate outcomes, fitting within the 1-year timeframe.; Long-term: The term 'our future' implies a strategic direction and outcomes extending well beyond 5 years, aligning with the long-term definition.",,,[Short-term -> Long-term] UL2020's current delivery of results directly helps to define the organization's long-term future.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,Key issues include replenishing the talent pipeline as we promote people. We need new talent in the business and to accelerate their development. We need to improve mid-career attrition and female attrition. Improved maternity programmes have been introduced to address this latter issue.,Yes,0.8,"Short-term, Medium-term","Short-term: Introduction of improved maternity programmes (a specific intervention implemented in the near term); Medium-term: Female attrition rates, which are typically measured and addressed over a multi-year timeframe",,,[Short-term -> Medium-term] The introduction of improved maternity programmes (short-term action) is explicitly intended to address the issue of female attrition (medium-term outcome).,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Short-term, Medium-term","Short-term: The 'introduction' of improved maternity programmes refers to a specific, discrete action or policy implementation event, typically occurring within days to 1 year.; Medium-term: Improving 'female attrition' is a strategic goal that typically requires sustained effort over multi-year periods (greater than 1 year up to 5 years) to show significant and lasting impact.",,,"[Short-term -> Medium-term] The short-term introduction of improved maternity programmes is designed to address and improve female attrition, which is a medium-term organizational goal.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,We also invested in building the capabilities of our people across the business.,No,0.95,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Short-term, Medium-term","Short-term: 'Invested' can refer to a specific budgetary allocation or initiative occurring within a year.; Medium-term: 'Building the capabilities of our people' implies an ongoing process of development, training, and experience that extends over multiple years to be effective.",,,[Short-term -> Medium-term] Short-term investments directly contribute to the medium-term development of capabilities across the business.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"The Marketing Fit To Win programme put in place the DOIT approach which aims to drive greater interdependence and improved collaboration within the Marketing function. All our marketeers attended DOIT workshops to understand roles and relationships better. This is key to tackling barriers and achieving faster, brand-led growth.",No,0.8,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Short-term, Medium-term","Short-term: Attending 'DOIT workshops' is a specific event or series of events, typically occurring over days or weeks, falling within the 1-year timeframe.; Medium-term: Achieving 'faster, brand-led growth' implies a strategic, sustained outcome that would typically unfold and be measured over multi-year periods (greater than 1 year up to 5 years), rather than immediate quarterly results.",,,"[Short-term -> Medium-term] Attending DOIT workshops (short-term action) is identified as key to achieving faster, brand-led growth (medium-term strategic outcome).",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,We also ran a Manufacturing Leadership Development programme to improve the skills of our factory leaders who fulfil pivotal roles.,No,0.95,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Medium-term","Short-term: Running a specific 'Leadership Development programme' is an action that unfolds over days to months, fitting within the 1-year short-term definition.; Medium-term: The 'improvement of skills' for leaders in 'pivotal roles' implies a lasting impact that develops and provides benefit over multi-year periods, aligning with the medium-term (1-5 years) definition.",,,"[Short-term -> Medium-term] A short-term Manufacturing Leadership Development programme was implemented to directly improve the skills of factory leaders, yielding medium-term benefits.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"Our aim is to improve the safety and well-being not only of our employees, but also of the wider community in which Unilever operates, with our Vision Zero strategy – zero fatalities, zero injuries, zero motor vehicle accidents, zero process incidents, zero tolerance of unsafe behaviour and practices – serving as our foundation. To meet our commitments, we assess and reduce risk through a variety of programmes, including our continued work to address behaviour safety, process safety, safe travel and construction safety.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,1.0,"Medium-term, Long-term","Medium-term: The 'programmes' and 'continued work' represent ongoing, sustained efforts and initiatives that would typically unfold over multi-year periods to assess and reduce risk.; Long-term: The 'Vision Zero strategy' is described as a 'foundation' and a long-term 'aim' to improve safety and well-being, implying a guiding principle and continuous objective spanning decades.",,,[Medium-term -> Long-term] Ongoing multi-year safety programmes and continued work serve as the direct mechanism to meet the long-term commitments of the Vision Zero strategy.,Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"This year saw considerable advancement in our behavioural-based approach to health and safety, with 84% of our manufacturing and 38% of our non-manufacturing sites now having rolled out the first phase of the BeSafE programme. This includes training 79 master coaches and 91 trainers, who have in turn trained more than 1,840 employees.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,Yes,0.9,"Short-term, Medium-term","Short-term: The phrase 'This year' and specific actions like 'rolled out the first phase' and 'training' clearly indicate events unfolding within a 1-year timeframe.; Medium-term: The 'BeSafE programme' is presented as a strategic 'programme' with 'phases', implying it is a multi-year initiative, consistent with a multi-year transition or strategy (greater than 1 year up to 5 years).",,,"[Short-term -> Medium-term] This year's rollout of the first phase of the BeSafE programme, including training of coaches and employees, directly contributes to the advancement of this multi-year strategic initiative.",Yes,Yes
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"By the end of 2014, over 43% of our managers were women, up from 38% in 2010. The hard work we are doing to retain more women in our workforce by promoting flexible working, women’s networks, job shares and maternity and paternity support is paying benefit and will remain a focus area.",Yes,0.8,"Short-term, Medium-term","Short-term: The specific measurement points of 2010 and 2014, and the observed increase in female managers from 38% to 43%; Medium-term: The ongoing strategic initiatives to retain women (flexible working, networks, job shares, parental support) that 'will remain a focus area'",,,"[Medium-term -> Short-term] The company's multi-year strategic initiatives to retain women (flexible working, women's networks, job shares, parental support) are directly causing measurable short-term improvements in female management representation, as evidenced by the increase from 38% in 2010 to 43% in 2014.",No,0.9,N/A,N/A,N/A,N/A,N/A,No,0.0,N/A,N/A,N/A,N/A,N/A,No,1.0,N/A,N/A,N/A,N/A,N/A,Yes,Yes
