Source,Full Paragraph Text,Interaction Present Disagreement,Scale Disagreement,claude3.7: Interaction Present,claude3.7: Confidence,claude3.7: Scales,claude3.7: Causal Type,claude3.7: Causal Pathway,claude3.7: Scale Explanations,claude3.7: Summary,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Causal Type,4o: Causal Pathway,4o: Scale Explanations,4o: Summary,o4_mini: Interaction Present,o4_mini: Confidence,o4_mini: Scales,o4_mini: Causal Type,o4_mini: Causal Pathway,o4_mini: Scale Explanations,o4_mini: Summary,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Causal Type,gemini2.5: Causal Pathway,gemini2.5: Scale Explanations,gemini2.5: Summary
Nestle_Annual_Report_2014_page_9.pdf,"We would like to thank our 339000 employees, whose com mitment to Nestlé, hard work and disciplined alignment behind our strategy ensured that we achieved our common goals. Their talent, their creativity, their discipline and entrepreneurship are key to delivering our results. We would also like to thank you, our shareholders, for your investment and your confidence, which have enabled us to deliver good returns for investors over the long term.",Yes,Environmental and Societal,Yes,1.0,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,"Individual: The 339,000 employees are individual workers whose collective actions are being acknowledged.; Organizational: Nestlé is clearly identified as the organization that benefits from the employees' actions.","[Individual -> Organizational] Nestlé employees' commitment, hard work, and disciplined alignment with company strategy directly enabled the organization to achieve its goals and deliver good returns for investors.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Individual, Organizational",Convergent Influence,"[Individual, Environmental and Societal] -> Organizational","Individual: The '339000 employees' are specific individuals whose actions are described.; Organizational: 'Nestlé' (implied by 'we', 'our common goals', 'our results') is a single company achieving its goals and delivering results.; Environmental and Societal: 'Shareholders' and 'investors' represent the capital markets, providing investment and confidence.","[Individual, Environmental and Societal] -> Organizational] The commitment and talent of employees, along with the investment and confidence of shareholders, collectively enable Nestlé to achieve its goals and deliver results."
Nestle_Annual_Report_2014_page_12.pdf,"For almost 150 years we have enhanced people’s lives by offer ing tastier and healthier food and beverages choices at all stages of life and at any time of day, helping them care for themselves and their families. We have built our success by anticipating the future and continuously adapting ourselves to seize the opportunities it presents.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: 'We' refers to a single organization (company) offering products and building success.; Individual: 'People' refers to specific individuals or families whose lives are enhanced and who are helped to care for themselves.,[Organizational -> Individual] An organization enhances individuals' lives by offering tastier and healthier food and beverage choices.
Nestle_Annual_Report_2014_page_12.pdf,"Through the continuous innovation and renovation of our pro ducts we are helping people enjoy healthier diets. In 2014 we continued to invest behind the ideas, the products and the categories that help us on our journey towards recognised Nutrition, Health and Wellness leadership, and deliver sustained financial performance.",Yes,None,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The 'we' refers to a company that is innovating products and investing in categories.; Individual: The 'people' refers to consumers who are enjoying healthier diets.,[Organizational -> Individual] A company's product innovation and renovation is helping individual consumers enjoy healthier diets.,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The actor 'we' represents a single company performing product innovation and renovation.; Individual: The actor 'people' refers to specific individuals who enjoy healthier diets.,[Organizational -> Individual] A company's product innovation and renovation helps people enjoy healthier diets.
Nestle_Annual_Report_2014_page_12.pdf,"Our ambition is not just to be the leader but the industry refer ence for Nutrition, Health and Wellness. In recent years we have built on the strong foundations of our unrivalled food and bev erage portfolio, exploring the benefits of nutrition’s therapeutic role with Nestlé Health Science. In 2014 we again expanded the boundaries of Nutrition, Health and Wellness with the creation of Nestlé Skin Health, offering scientifically-proven products and solutions for people’s skin health needs throughout their lives.",Yes,None,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Nestlé Skin Health is a business division of Nestlé, which is a single company.; Individual: The text refers to 'people's skin health needs throughout their lives' which represents individuals.",[Organizational -> Individual] Nestlé Skin Health (organizational entity) offers scientifically-proven products that directly address and influence people's individual skin health needs throughout their lives.,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Nestlé, Nestlé Health Science, and Nestlé Skin Health are identified as specific organizations or their internal units.; Individual: Refers to 'people' whose 'skin health needs' are met by the offerings.",[Organizational -> Individual] Nestlé Skin Health offers products and solutions that address people’s skin health needs.
Nestle_Annual_Report_2014_page_12.pdf,"In the following pages we highlight some of our efforts to con tribute to society, driven by our determination to offer Nutrition, Health and Wellness for all.",Yes,N/A,No,N/A,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: The pronoun 'we' and 'our' refers to a single organization making efforts and having determination.; Environmental and Societal: The term 'society' refers to a societal-level system that the organization aims to contribute to, and 'all' implies a broad societal reach for nutrition, health, and wellness.","[Organizational -> Environmental and Societal] An organization's determination drives its efforts to contribute to society by offering nutrition, health, and wellness."
Nestle_Annual_Report_2014_page_14.pdf,"Start Healthy Stay Healthy is our interactive, science-based education programme designed to help parents and care givers provide nutritionally and developmentally adequate nutrition in the crucial first 1000 days of life. We support and promote breastfeeding as the best start a baby can have in life. Our educational programmes are targeted at people who are most involved in implementing good practices during this important early period in a child’s development. We help to guide parents and caregivers to raise healthier children and help healthcare professionals have a greater impact on the nutritional aspects of care of future generations.",Yes,Environmental and Societal,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Start Healthy Stay Healthy is an educational program run by an organization (implied by 'our programme').; Individual: Parents, caregivers, and healthcare professionals are specific people or informal groups.","[Organizational -> Individual] An organization's educational program directly influences parents, caregivers, and healthcare professionals to improve nutritional practices for children in their first 1000 days.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Environmental and Societal,"Organizational: The 'Start Healthy Stay Healthy' program, and the 'we' referring to the entity running it, represent a single organization's initiative or unit.; Individual: Specific individuals and informal groups such as 'parents', 'care givers', 'babies', and 'healthcare professionals' are the direct recipients or actors of the program's influence.; Environmental and Societal: 'Future generations' represents a broader societal-level outcome influenced by the collective actions of individuals guided by the program.","[Organizational -> Individual -> Environmental and Societal] An educational program helps individuals like parents and healthcare professionals, who then impact the nutritional care and health of future generations."
Nestle_Annual_Report_2014_page_14.pdf,We continue to reinforce our leadership in the area of chil dren’s nutrition. By the end of 2014 98% of all our products for children met the Nestlé Nutritional Foundation criteria for children. These criteria are based on nutrition science and public health dietary recommendations from bodies such as the World Health Organization and the Institute of Medicine. Our products are evaluated against these criteria using the Nestlé Nutritional Profiling System which determines their nutritional value and whether they achieve Nestlé Nutritional Foundation status.,Yes,None,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Environmental and Societal -> Organizational,Environmental and Societal: World Health Organization and Institute of Medicine are macro-level institutions that provide public health dietary recommendations.; Organizational: Nestlé is a single company that evaluates its products based on criteria informed by external recommendations.,"[Environmental and Societal -> Organizational] WHO and Institute of Medicine dietary recommendations directly inform Nestlé's Nutritional Foundation criteria, which the company uses to evaluate its children's products.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Environmental and Societal -> Organizational,"Organizational: Nestlé is identified as a single company ('We') with internal units and standards ('Nestlé Nutritional Foundation criteria', 'Nestlé Nutritional Profiling System'), which fall under the Organizational scale.; Environmental and Societal: The World Health Organization and the Institute of Medicine are societal-level bodies providing public health recommendations, fitting the Environmental and Societal scale.",[Environmental and Societal -> Organizational] Nestlé's internal product criteria for children's nutrition are directly based on public health recommendations from global bodies like the World Health Organization.
Nestle_Annual_Report_2014_page_14.pdf,"We are carrying out large-scale studies together with lead ing scientists of children’s diet and lifestyles, based on the success of the Nestlé Feeding Infants and Toddlers Study. In addition to dietary intakes and behaviours, our research explores family dynamics around diets and key lifestyle patterns of children while documenting their height and weight. We use this data to support our product reformulation, consumer communication and educational programmes, and we share the results with the wider scientific community, non-governmental organisations and others.",No,Environmental and Societal,Yes,0.9,"Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Individual -> Organizational -> Inter-Organizational / Sector,"Individual: Leading scientists who collaborate on the studies; Organizational: Nestlé as the company conducting research and reformulating products; Inter-Organizational / Sector: The wider scientific community, NGOs, and others who receive shared results","[Individual -> Organizational -> Inter-Organizational / Sector] Scientists' research informs Nestlé's product reformulation and programs, with results then shared across scientific communities and NGOs.",Yes,1.0,"Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Individual -> Organizational -> Inter-Organizational / Sector,Individual: Children and their families are involved in the study.; Organizational: Nestlé is conducting the study and using the data for product reformulation and communication.; Inter-Organizational / Sector: The results are shared with the wider scientific community and NGOs.,"[Individual -> Organizational -> Inter-Organizational / Sector] Children's diet and lifestyle data influence Nestlé's product strategies, which are then shared with the scientific community and NGOs.",Yes,0.9,"Environmental and Societal, Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Individual -> Organizational -> Inter-Organizational / Sector -> Environmental and Societal,"Individual: Children's dietary habits and family dynamics are specific to individuals and informal groups.; Organizational: Nestlé is a specific organization conducting the study and reformulating products.; Inter-Organizational / Sector: The research involves collaboration with NGOs and the scientific community, representing multiple organizations.; Environmental and Societal: The study's findings impact societal-level systems related to children's health and nutrition.",[Individual -> Organizational -> Inter-Organizational / Sector -> Environmental and Societal] Children's dietary habits influence Nestlé's product reformulation and broader health initiatives.,Yes,1.0,"Environmental and Societal, Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,"Individual: Refers to 'children’s diet and lifestyles', 'family dynamics', and 'height and weight', which are characteristics of specific individuals or informal groups.; Organizational: Refers to 'We' (Nestlé), a single organization, and its internal actions such as 'product reformulation, consumer communication and educational programmes', and carrying out 'large-scale studies'.; Environmental and Societal: Refers to the 'wider scientific community', which represents a societal-level system for knowledge dissemination.; Inter-Organizational / Sector: Refers to 'non-governmental organisations', which are explicitly defined as groups of organizations.","[Individual -> Organizational -> Environmental and Societal] Data gathered from children's diets and lifestyles influences Nestlé's product development, which in turn shares results with the wider scientific community."
Nestle_Annual_Report_2014_page_14.pdf,"We ensure global compliance with responsible advertising and marketing standards for children, abiding by external pledges such as the EU Pledge. At the end of 2014, the Ex ecutive Board approved an updated and strengthened Nestlé Marketing Communication to Children Policy, which will come into effect in December 2015. To ensure consistent and effective implementation, detailed internal guidelines have been developed and external stakeholders are encouraged to provide feedback via our Tell us reporting mechanism. We have phased out our marketing communication in schools and reinforced our health and wellness education activities, particularly those that positively impact children’s development and support governments’ goals to increase physical activity.",No,Inter-Organizational / Sector,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,Organizational: Nestlé as a company and its Executive Board represent a single organization making decisions and taking actions.; Environmental and Societal: Schools and governments are macro-level societal institutions affected by Nestlé's policies.,[Organizational -> Environmental and Societal] Nestlé's organizational policy changes directly affect societal institutions by phasing out marketing in schools and supporting government health goals.,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,Organizational: Nestlé is a single organization implementing policies.; Environmental and Societal: The policies support governments' goals and impact children's development.,[Organizational -> Environmental and Societal] Nestlé's updated marketing policy supports government goals and impacts children's development.,Yes,0.9,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,Organizational: Nestlé is a specific organization implementing marketing policies.; Environmental and Societal: The policies aim to positively impact children's development and support government goals.,[Organizational -> Environmental and Societal] Nestlé's updated marketing policy aims to enhance children's development and support government health initiatives.,Yes,1.0,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Mixed/Complex Pattern,"Inter-Organizational / Sector -> Organizational, Environmental and Societal <-> Organizational","Organizational: Refers to 'We' (Nestlé as a single company), its 'Executive Board', and its internal 'Nestlé Marketing Communication to Children Policy' and 'internal guidelines'.; Inter-Organizational / Sector: Refers to 'external pledges such as the EU Pledge', which represents a group of organizations or an industry alliance setting standards.; Environmental and Societal: Refers to 'governments’ goals' (a societal-level system) and the collective outcome of 'children’s development' as a broader societal well-being objective influenced by Nestlé's actions.","[Inter-Organizational / Sector -> Organizational, Environmental and Societal <-> Organizational] Nestlé's actions are shaped by inter-organizational pledges and societal goals, while also supporting those governmental objectives and child development."
Nestle_Annual_Report_2014_page_14.pdf,"By the end of 2014 the Nestlé Healthy Kids programme was in 73 countries, supporting initiatives which demonstrate how appropriate nutrition and exercise can improve the health of children and their communities. In addition, our own studies in four countries have shown that two thirds of children are insufficiently hydrated when they arrive at school. In 2014 we provided tools and information that schools, parents and caregivers need to ensure children learn about the benefits of healthy hydration.",Yes,Environmental and Societal,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Organizational/Individual -> Environmental and Societal,Organizational: Nestlé is a single company implementing the programme; schools are formal organizations receiving tools; Individual: Parents and caregivers are specific people receiving information and tools; Environmental and Societal: Children and their communities represent broader societal groups being affected,"[Organizational -> Organizational/Individual -> Environmental and Societal] Nestlé provided tools to schools and parents to ensure children learn about healthy hydration, affecting child and community health.",Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Environmental and Societal,"Organizational: Nestlé is a company implementing the Healthy Kids programme.; Individual: Children, parents, and caregivers are individuals involved in the program.; Environmental and Societal: Communities are societal-level systems benefiting from improved health.","[Organizational -> Individual -> Environmental and Societal] Nestlé's program educates children and caregivers, leading to improved community health.",No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Mixed/Complex Pattern,"Organizational -> [Organizational, Individual] -> Individual","Organizational: Nestlé is a company (a single organization), and schools are formal organizations. Both are actors in the described interaction.; Individual: Parents, caregivers, and children are specific individuals or informal groups acting at the individual level.","[Organizational -> [Organizational, Individual] -> Individual] Nestlé provides tools to schools and parents/caregivers, enabling children to learn about healthy hydration."
Nestle_Annual_Report_2014_page_14.pdf,"United for Healthier Kids is a platform, created by Nestlé in 2014, where society can engage and collaborate to find ways to improve the health and wellness of children, from conception to the age of 12 years. In Mexico, a TV series was launched which supports and encourages five families looking to change their eating and lifestyle habits over six months. The platform has also been launched in the Philippines.",Yes,None,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Environmental and Societal -> Individual,Organizational: Nestlé and its United for Healthier Kids platform are formal organizations; Environmental and Societal: Society is explicitly mentioned as engaging with the platform; Individual: The five families represent people at the individual/household level,[Organizational -> Environmental and Societal -> Individual] Nestlé created a platform for societal engagement that supports families in changing their eating and lifestyle habits.,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Individual, Organizational",Mixed/Complex Pattern,"Organizational -> [Environmental and Societal, Individual]","Organizational: Nestlé is a single organization that created the 'United for Healthier Kids' platform, which is an organizational initiative. The TV series is also a component of this organizational initiative.; Environmental and Societal: The term 'society' engaging and collaborating on the platform refers to a broader societal-level system.; Individual: The 'five families' who are supported and encouraged by the TV series are specific informal groups or individuals.","[Organizational -> [Environmental and Societal, Individual]] Nestlé's United for Healthier Kids platform enables society's engagement and, via a TV series, directly supports families in changing habits."
